10074627,"Vishudh Women Peach-Coloured Checked Straight Kurta","Vishudh","Women",494.00,433.24," Red"
10076001,"Puma Men Black Hurdler IDP Sneakers","Puma","Men",1799.00,1601.61," Black"
10073483,"UCLA Men Blue Slim Fit Solid Hooded Casual Shirt","UCLA","Men",949.00,892.30,"Blue"
10063955,"FabAlley Women Maroon Striped High-Low Top","FabAlley","Women",490.00,423.37," Maroon"
10101613,"Steenbok Men Orange & White Striped Polo Collar T-shirt","Steenbok","Men",587.00,491.31," White"
10089009,"Nucleus Women Gold-Toned Analogue Watch NPGWG","Nucleus","Women",1300.00,1112.41," Gold"
10089243,"Vishudh Women Maroon & Gold-Toned Printed Kurti with Palazzos","Vishudh","Women",1299.00,1142.09," Maroon"
10071097,"Campus Women Blue Mesh Running Shoes","Campus","Women",589.00,540.30,"Blue"
10082761,"Puma Men Black & Grey Prime X IDP Sports Sandals","Puma","Men",2499.00,2215.97," Black"
10097307,"GIORDANO Red Solid Shoulder Bag","GIORDANO","Women",1372.00,1267.62," Red"
10085039,"Voylla Brass Plated Gold-Toned & Beige Handcrafted Geometric Studs","Voylla","Women",229.00,196.42," Beige"
10063901,"Campus Men STRING-2 Black Sports Sandals","Campus","Men",539.00,456.35," Black"
10101379,"Soumya Set of 6 Pure Cotton Printed Napkins","Soumya","Unisex",471.00,399.22,"\N"
10101363,"Soumya Set of 6 Beige Printed Table Napkins","Soumya","Unisex",471.00,428.12," Beige"
10098655,"Home Sparkle Red & Black MDF Basic Wall Shelf","Home Sparkle","Unisex",674.00,585.46," Red"
10075963,"Puma Men Navy Blue Sear ID PSneakers","Puma","Men",1719.00,1628.90,"Blue"
10074409,"Kazo Women Black & White Checked Top","Kazo","Women",995.00,865.35," Black"
10068597,"ZHEIA Women Navy Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","ZHEIA","Women",965.00,809.36,"Blue"
10070729,"shiloh Women Black Regular Fit Solid Peg Trousers","shiloh","Women",439.00,378.99," Black"
10064513,"Roadster Men Navy Blue Tapered Fit Mid-Rise Mildly Distressed Stretchable Jeans","Roadster","Men",1299.00,1125.62,"Blue"
10064489,"Roadster Men Charcoal Grey Slim Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",1299.00,1234.14," Grey"
10064901,"INVICTUS Men Orange Slim Fit Solid formal Supima Cotton Shirt","INVICTUS","Men",749.00,646.45," Orange"
10066279,"Allen Solly Men Navy Blue Slim Fit Printed Casual Shirt","Allen Solly","Men",1149.00,1078.69,"Blue"
10066975,"Mochi Gold-Toned Embellished Clutch","Mochi","Women",1690.00,1602.89," Gold"
10073363,"UCLA Men Beige & Black Slim Fit Checked Casual Shirt","UCLA","Men",749.00,647.86," Black"
10098361,"KLEIO Beige Textured Sling Bag","KLEIO","Women",615.00,540.17," Red"
10080565,"TAYHAA White Sand Stone Face Statue","TAYHAA","Unisex",1820.00,1524.31," White"
10063887,"Campus Men SPYCER Brown Sports Sandals","Campus","Men",559.00,494.12," Brown"
10098491,"Maniac Men Blue Printed Round Neck T-shirt","Maniac","Men",304.00,287.85,"Blue"
10099523,"Flying Machine Men Grey and Red Printed Round Neck T-shirt","Flying Machine","Men",494.00,459.43," Red"
10101123,"ELLE Girls White & Black Striped Round Neck T-shirt","ELLE","Girls",404.00,370.77," Black"
10073179,"UCLA Men Olive Green & Yellow Slim Fit Checked Casual Shirt","UCLA","Men",749.00,650.20," Green"
10098367,"KLEIO Peach-Coloured Solid Sling Bag","KLEIO","Women",615.00,525.11," Red"
10085961,"Tokyo Talkies Maroon Boho Print Viscose Maxi Strappy Dress","Tokyo Talkies","Women",1449.00,1275.11," Maroon"
10089361,"Bodycare Women Pack of 2 Assorted Lightly Padded T-shirt Bras E6552RAS","Bodycare","Women",820.00,697.36,"\N"
10074449,"Kittens Girls Gold-Toned Flatforms","Kittens","Girls",949.00,840.90," Gold"
10073693,"ELLE Blue Textured Handheld Bag","ELLE","Women",1514.00,1376.55,"Blue"
10091367,"SOJANYA Men Blue & Gold-Toned Self Design Kurta with Churidar","SOJANYA","Men",1349.00,1129.08,"Blue"
10092103,"Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",1299.00,1132.03,"Blue"
10089013,"Nucleus Unisex White Analogue Watch NPRGWRG","Nucleus","Unisex",1430.00,1208.72," White"
10099445,"Globus Women Navy Blue Printed Straight Kurta","Globus","Women",1299.00,1120.17,"Blue"
10101687,"ELLE Women Gold-Toned Solid Block Heels","ELLE","Women",839.00,728.77," Gold"
10080395,"Vishudh Women Brown & Navy Blue Floral Print Maxi Dress","Vishudh","Women",1999.00,1699.71,"Blue"
10075177,"EthnoVogue Beige & Sea Green Made to Measure Lehenga with Blouse","EthnoVogue","Women",7507.00,6907.12," Green"
10068605,"ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","ZHEIA","Women",839.00,754.63,"Blue"
10105867,"Genie Women Brown Leopard Patterned 15 inches Small Backpack","Genie","Women",1565.00,1432.87," Brown"
10069669,"CASIO Youth Men Blue Analogue Watch A1621 MTP-E159L-2B2DF","CASIO","Men",2306.00,2177.97,"Blue"
10089457,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552BFIR","Bodycare","Women",820.00,719.80,"\N"
10089463,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552LOVW","Bodycare","Women",820.00,702.14,"\N"
10098647,"Home Sparkle Set of 2 MDF Corner Wall Shelves","Home Sparkle","Unisex",591.00,535.86,"\N"
10099079,"VRINDA Rust Brown Self Design Single Door Curtain","VRINDA","Unisex",749.00,650.84," Brown"
10080493,"Tokyo Talkies Women Mustard Regular Fit Checked Casual Shirt","Tokyo Talkies","Women",599.00,530.56," Mustard"
10073683,"ELLE Purple & White Colourblocked Shoulder Bag","ELLE","Women",1497.00,1326.97," White"
10074615,"Vishudh Women Navy Blue Checked Straight Palazzos","Vishudh","Women",699.00,638.55,"Blue"
10075855,"Organic Harvest Unisex Anti-Pigmentation Cream 15g","Organic Harvest","Unisex",312.00,289.59,"\N"
10101121,"ELLE Girls Off-White & Blue Printed Round Neck T-shirt","ELLE","Girls",629.00,554.50,"Blue"
10097237,"GIORDANO Yellow Solid Shoulder Bag","GIORDANO","Women",1396.00,1290.35," Yellow"
10089349,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552LOVRE","Bodycare","Women",820.00,690.50,"\N"
1010478,"Belle Fille Navy Hooded Jacket","Belle Fille","Women",679.00,596.52," Navy"
10080599,"Fourwalls Set of 2 White Artificial Jasmine Flower Bales","Fourwalls","Unisex",500.00,458.03," White"
10068553,"ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","ZHEIA","Women",881.00,768.18,"Blue"
10089365,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552BWI","Bodycare","Women",820.00,721.41,"\N"
10064049,"Newport Men Red Printed Round Neck T-shirt","Newport","Men",479.00,418.66," Red"
10064165,"Newport Men Red Printed Round Neck T-shirt","Newport","Men",399.00,333.74," Red"
10075727,"Miss Chase Women Black Skinny Fit High-Rise Clean Look Jeans","Miss Chase","Women",1149.00,1008.03," Black"
10092019,"Campus Men Navy Blue Running Shoes","Campus","Men",1559.00,1410.83,"Blue"
10064029,"Newport Men Green Printed Round Neck T-shirt","Newport","Men",479.00,403.57," Green"
10092085,"Roadster Men Blue Acid Wash Slim Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",1299.00,1106.11,"Blue"
1008979,"Alvaro Castagnino Black & Pink Printed Pocket Square","Alvaro Castagnino","Men",359.00,311.69," Black"
10089469,"Bodycare Women Pack of 2 Assorted Lightly Padded T-shirt Bras E6552RAWI","Bodycare","Women",820.00,745.08,"\N"
10098521,"Tokyo Talkies Women Grey Checked Top","Tokyo Talkies","Women",549.00,472.27," Grey"
10080283,"AKKRITI BY PANTALOONS Women Grey Printed Shirt Style Top","AKKRITI BY PANTALOONS","Women",384.00,349.87," Grey"
10097243,"GIORDANO Pink Solid Shoulder Bag","GIORDANO","Women",1396.00,1271.43," Pink"
10080181,"DressBerry Women Pack of 2 Solid Shoe Liners","DressBerry","Women",329.00,289.99,"\N"
10064851,"INVICTUS Men Coral Pink Slim Fit Solid Formal Shirt","INVICTUS","Men",1299.00,1186.28," Pink"
10072343,"Metro Women Gold-Toned Solid T-Strap Flats","Metro","Women",645.00,606.82," Gold"
10105815,"Genius Unisex Grey & Black Printed 21 inches Large Overnighter Backpack","Genius","Unisex",1768.00,1582.88," Black"
10097289,"GIORDANO Brown & Red Colourblocked Shoulder Bag","GIORDANO","Women",1466.00,1346.15," Red"
10074643,"Vishudh Women Coral & Cream-Coloured Printed Flared Palazzos","Vishudh","Women",699.00,660.72," Red"
10095231,"HERE&NOW Women Blue Ankle Skinny Fit Mid-Rise Mildly Distressed Stretchable Cropped Jeans","HERE&NOW","Women",629.00,586.60,"Blue"
10063895,"Campus Men LOG Grey Sports Sandals","Campus","Men",569.00,534.38," Grey"
10073749,"GIORDANO Women Yellow Solid Shoulder Bag","GIORDANO","Women",1356.00,1208.24," Yellow"
10075291,"Bohemia Crystal Set of 6 Rebecca Wine Glasses 540ml","Bohemia Crystal","Unisex",2727.00,2316.21,"\N"
10079995,"EQUINOX Men Maroon Regular Fit Self Design Formal Shirt","EQUINOX","Men",796.00,676.09," Maroon"
10105861,"Genie Women Black Printed 17inches Medium Laptop Backpack with Pouch","Genie","Women",1576.00,1446.77," Black"
10089161,"Zink London Women Off-White Printed A-Line Top","Zink London","Women",1499.00,1257.76," White"
10096289,"Rajasthan Decor Set of 2 Screen Print Pillow Cover","Rajasthan Decor","Unisex",424.00,360.72,"\N"
10065037,"INVICTUS Men Grey Slim Fit Checked Formal Trousers","INVICTUS","Men",1299.00,1102.93," Grey"
10092453,"Schwarzkopf PROFESSIONAL Bonacure Peptide Repair Rescue Treatment Hair Masque 200 ml","Schwarzkopf PROFESSIONAL","Unisex",880.00,780.40,"\N"
10073597,"Vishudh Women Green Printed Kurta with Palazzos","Vishudh","Women",1999.00,1789.05," Green"
10089301,"YASH GALLERY Women Blue Self Designed A-Line Kurta","YASH GALLERY","Women",1039.00,933.80,"Blue"
10071443,"Dennmarks Multicoloured Printed Wooden Serving Tray","Dennmarks","Unisex",1130.00,958.10," Red"
10073603,"Vishudh Women Peach-Coloured Printed Kurta with Palazzos","Vishudh","Women",1999.00,1742.85," Red"
10063849,"Metro Women Gold-Toned Solid Sandals","Metro","Women",2290.00,2153.21," Gold"
10098419,"Puma Men Red Pacer EL IDP Sneakers","Puma","Men",1799.00,1699.01," Red"
10096843,"Soumya Green Single Long Door Curtain","Soumya","Unisex",1310.00,1134.08," Green"
10104825,"Alena Women Grey & Yellow Printed A-Line Kurta","Alena","Women",759.00,688.29," Yellow"
10105823,"Genie Women Pink 15 inches Solid Small Backpack","Genie","Women",831.00,711.96," Pink"
10075841,"Organic Harvest Unisex Anti-Acne Sheet Face Mask 20g","Organic Harvest","Unisex",91.00,83.30,"\N"
10101445,"Sparx Men Olive Green & Brown Slip-On Sneakers","Sparx","Men",979.00,929.39," Green"
10073667,"ELLE Yellow Solid Shoulder Bag","ELLE","Women",1341.00,1262.98," Yellow"
10096239,"Clovia Cotton Rich Non-Padded Non-Wired T-Shirt Bra","Clovia","Women",287.00,273.23," Red"
10071423,"Dennmarks Multicoloured Printed Wooden Serving Tray","Dennmarks","Unisex",1130.00,1002.94," Red"
10064143,"Newport Men White Printed Round Neck T-shirt","Newport","Men",399.00,368.53," White"
10074227,"Free Authority Men Red X-Men Printed Round Neck T-Shirt","Free Authority","Men",419.00,387.73," Red"
10088851,"Tokyo Talkies Women Rust Red Floral Printed Dress","Tokyo Talkies","Women",699.00,656.20," Red"
10075941,"Puma Men Blue Agile t1 NM IDP Peacoat Woven Design Sneakers","Puma","Men",2399.00,2277.66,"Blue"
10064035,"Newport Men Green Printed Round Neck T-shirt","Newport","Men",399.00,376.44," Green"
10089435,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552LOVWI","Bodycare","Women",820.00,747.26,"\N"
10101227,"VRINDA Mauve Door Curtain","VRINDA","Unisex",749.00,704.15,"\N"
10064481,"Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",599.00,519.25,"Blue"
10073263,"UCLA Men Multicoloured Striped Round Neck T-shirt","UCLA","Men",449.00,375.54," Red"
10074641,"Vishudh Women Green Embroidered Top","Vishudh","Women",550.00,475.98," Green"
10071231,"Alvaro Castagnino Grey & Black Printed Pocket Square","Alvaro Castagnino","Men",279.00,234.91," Black"
10073171,"UCLA Men Brown & Navy Blue Slim Fit Checked Casual Shirt","UCLA","Men",749.00,661.70,"Blue"
10075821,"Annabelle by Pantaloons Women Off-White Printed Top","Annabelle by Pantaloons","Women",399.00,361.09," White"
10092439,"Ecko Unltd Men Teal Blue Slim Fit Printed Casual Shirt","Ecko Unltd","Men",699.00,624.81,"Blue"
10099531,"Flying Machine Men Navy & White Colourblocked Round Neck T-shirt","Flying Machine","Men",399.00,351.25," White"
10066987,"Kazo Women Multicoloured Printed Shirt Style Top","Kazo","Women",1145.00,971.39," Red"
10069587,"Casio G-Shock Women Blue Digital watch G945 GMA-S120MF-2A2DR","CASIO","Women",7915.00,7152.86,"Blue"
10098377,"KLEIO Women Yellow Textured Sling Bag","KLEIO","Women",615.00,567.72," Red"
10089441,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552COW","Bodycare","Women",820.00,763.11,"\N"
1009547,"Slub Blue Washed Slim Jeans","Slub","Men",1999.00,1737.82,"Blue"
10101111,"ELLE Girls Blue Printed Top","ELLE","Girls",404.00,341.52,"Blue"
1010554,"Van Heusen Navy Single-Breasted Slim Formal Suit","Van Heusen","Men",10999.00,9408.09," Navy"
10105863,"Genie Women Blue Printed 16 inches Medium Backpack","Genie","Women",1999.00,1668.61,"Blue"
10069539,"Casio Sheen Women Silver Analogue watch SX259 SHE-4055PGL-7BUDF","CASIO","Women",5596.00,4836.67," Silver"
10064515,"Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",1299.00,1086.85,"Blue"
10064773,"INVICTUS Men Coffee Brown & Red Printed Slim Fit Polo Collar T-shirt","INVICTUS","Men",274.00,238.81," Red"
10097219,"GIORDANO Pink Solid Shoulder Bag","GIORDANO","Women",1466.00,1238.51," Pink"
10064085,"Newport Men Green & Red Printed Round Neck Slim Fit T-shirt","Newport","Men",399.00,337.48," Green"
10097249,"GIORDANO Maroon & Navy Blue Colourblocked Shoulder Bag","GIORDANO","Women",1396.00,1271.08,"Blue"
10073007,"UCLA Men Green Solid Polo Collar T-shirt","UCLA","Men",764.00,669.01," Green"
10104831,"Alena Women Mustard Yellow & Blue Printed Anarkali Kurta","Alena","Women",692.00,632.19,"Blue"
10073359,"UCLA Men Grey Striped Round Neck T-shirt","UCLA","Men",449.00,425.77," Grey"
10075859,"Organic Harvest Unisex Sulphate Free Fresh & Glow Face Wash 100g","Organic Harvest","Unisex",167.00,144.84,"\N"
10064857,"INVICTUS Men Navy Blue & Purple Slim Fit Self Design Semiformal Shirt","INVICTUS","Men",809.00,736.11,"Blue"
10089411,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552DPUFIR","Bodycare","Women",820.00,698.21,"\N"
10099125,"YK Girls Green Solid Open Toe Flats with Applique Detail","YK","Girls",699.00,591.66," Green"
10098425,"Puma Men Blue Sneakers Pacer EL IDP","Puma","Men",1799.00,1703.81,"Blue"
10089205,"Red Tape Men Coffee Brown Derbys","Red Tape","Men",4695.00,4071.85," Red"
10089437,"Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552BLOV","Bodycare","Women",820.00,721.85,"\N"
10071599,"Kenneth Cole Men Brown Leather Formal Brogues","Kenneth Cole","Men",4794.00,4045.54," Brown"
10069699,"CASIO Enticer Women Pink Analogue watch A1577 LTP-2089D-4AVDF","CASIO","Women",3496.00,3156.18," Pink"
10092115,"Ecko Unltd Men Navy Blue & Burgundy Regular Fit Checked Casual Shirt","Ecko Unltd","Men",699.00,639.34,"Blue"
10072391,"FirstClap Kids Brown Camouflage Printed Regular Fit Dungarees","FirstClap","Unisex Kids",1799.00,1678.52," Brown"
10088931,"Kenneth Cole Women Red Solid Heels","Kenneth Cole","Women",2593.00,2389.23," Red"
10080643,"Blue Giraffe Boys Pink Regular Fit Solid Casual Shirt","Blue Giraffe","Boys",849.00,726.66,"Blue"
10073735,"GIORDANO Yellow Solid Shoulder Bag","GIORDANO","Women",2029.00,1909.09," Yellow"
10073811,"Free Authority Men Black Batman Printed T-shirt","Free Authority","Men",449.00,386.51," Black"
10098825,"Obsessions Universal 100% Cotton Bath Mat Grey","OBSESSIONS","Unisex",1197.00,1077.07," Grey"
10074629,"Vishudh Women Red & White Printed Flared Palazzos","Vishudh","Women",699.00,613.51," Red"
10092121,"Ecko Unltd Men Navy Blue Regular Fit Checked Casual Shirt","Ecko Unltd","Men",551.00,492.58,"Blue"
10091325,"SOJANYA Men Burgundy & Gold-Coloured Self Design Kurta with Churidar","SOJANYA","Men",1349.00,1216.77," Red"
10099537,"Flying Machine Men Grey Printed Round Neck T-shirt","Flying Machine","Men",349.00,330.29," Grey"
10075785,"Silvermerc Designs Silver-Plated & White Dome Shaped Jhumkas","Silvermerc Designs","Women",400.00,353.42," White"
10101435,"Sparx Men Olive Green Mesh Running Shoes","Sparx","Men",1394.00,1227.22," Green"
10064541,"Roadster Men Navy Blue Super Skinny Fit Acid Wash Clean Look Stretchable Jeans","Roadster","Men",1699.00,1418.37,"Blue"
10064111,"Newport Men Red Printed Round Neck T-shirt","Newport","Men",399.00,375.26," Red"
10080645,"Blue Giraffe Boys White & Blue Regular Fit Printed Casual Shirt","Blue Giraffe","Boys",949.00,872.19,"Blue"
10080649,"Blue Giraffe Boys White & Black Regular Fit Printed Casual Shirt","Blue Giraffe","Boys",949.00,847.03,"Blue"
10095239,"HERE&NOW Women White Skinny Fit Mid-Rise Clean Look Stretchable Jeans","HERE&NOW","Women",599.00,535.59," White"
10074235,"Black coffee Men White & Blue Slim Fit Checked Formal Shirt","Black coffee","Men",1599.00,1492.66,"Blue"
10105871,"Genie Women Grey 15 inches Solid Small Backpack","Genie","Women",831.00,710.80," Grey"
10091967,"HERE&NOW Men Green Regular Fit Solid Casual Shirt","HERE&NOW","Men",699.00,583.70," Green"
10092075,"Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",594.00,562.42,"Blue"
10063795,"Metro Women Brown Colourblocked Leather Sandals","Metro","Women",1690.00,1591.58," Brown"
10096225,"Clovia Women Blue & Grey Printed Night suit LS0376P03XL","Clovia","Women",614.00,531.85,"Blue"
10075281,"Blue Giraffe Girls Red Printed Round Neck T-shirt","Blue Giraffe","Girls",399.00,347.70,"Blue"
10073633,"ELLE Peach-Coloured Solid Shoulder Bag","ELLE","Women",1437.00,1241.44," Red"
10073177,"UCLA Men Beige Solid Polo Collar T-shirt","UCLA","Men",764.00,659.71," Beige"
10065725,"Puma Men Grey Solid Round Neck T-shirt","Puma","Men",1499.00,1274.76," Grey"
10069623,"CASIO Enticer Women Silver Dial Analog Watch LTP-VT01L-7B3UDF - A1631","CASIO","Women",2396.00,2152.90," Silver"
10089299,"YASH GALLERY Women Beige & Maroon Printed A-Line Kurta","YASH GALLERY","Women",909.00,834.92," Beige"
10073463,"UCLA Men Green & Navy Blue Slim Fit Checked Casual Shirt","UCLA","Men",749.00,701.47,"Blue"
10073077,"UCLA Men White Solid Round Neck T-shirt","UCLA","Men",499.00,425.22," White"
10091339,"SOJANYA Men Green & Gold-Coloured Self Design Kurta with Churidar","SOJANYA","Men",1349.00,1278.49," Green"
10089347,"Bodycare Women Pack of 2 Assorted Lightly Padded T-shirt Bras E6552SWI","Bodycare","Women",820.00,727.22,"\N"
10081403,"Annabelle by Pantaloons Women White Sheath Dress","Annabelle by Pantaloons","Women",1499.00,1306.28," White"
10064547,"Roadster Men Blue Super Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",899.00,785.34,"Blue"
10065595,"Dennmarks Orange Wooden Pen Stationery Holder Cum Desk Organizer","Dennmarks","Unisex",545.00,512.49," Orange"
10065473,"Louis Philippe Men White & Red Slim Fit Checked Formal Shirt","Louis Philippe","Men",1200.00,1071.25," Red"
10064521,"Roadster Men Navy Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",1299.00,1127.62,"Blue"
10071413,"Jacques Lemans Women Black Analogue Watch 1-1811A","Jacques Lemans","Women",11100.00,9419.64," Black"
10072995,"UCLA Men Purple & White Slim Fit Checked Casual Shirt","UCLA","Men",749.00,706.66," White"
10075867,"Organic Harvest Unisex Sulphate Free Oil Control Face Wash 100g","Organic Harvest","Unisex",150.00,133.71,"\N"
10085969,"Tokyo Talkies Women Blue Regular Fit Checked Casual Shirt","Tokyo Talkies","Women",509.00,481.45,"Blue"
10089149,"Divine Casa Navy Blue & Grey Geometric Reversible AC Room 110 GSM Single Bed Dohar","Divine Casa","Unisex",767.00,704.91,"Blue"
10098801,"OBSESSIONS Off-White Reversible Bathmat","OBSESSIONS","Unisex",695.00,582.93," White"
10099487,"Flying Machine Men Blue Skinny Fit Low-Rise Clean Look Stretchable Jeans","Flying Machine","Men",919.00,796.89,"Blue"
10076029,"ZIYAA Women Grey Printed Kurta with Trousers","ZIYAA","Women",1047.00,932.22," Grey"
10074623,"Vishudh Women Green Floral Printed Straight Kurta","Vishudh","Women",461.00,410.61," Green"
10075411,"Tokyo Talkies Women Navy Blue Printed A-Line Top","Tokyo Talkies","Women",1299.00,1197.79,"Blue"
10068535,"ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","ZHEIA","Women",839.00,771.51,"Blue"
10099519,"Flying Machine Men Purple Solid Polo T-shirt","Flying Machine","Men",879.00,748.70," Purple"
10101107,"ELLE Girls Blue Pineapple Print Top","ELLE","Girls",404.00,365.71,"Blue"
10080611,"Miss Chase Women Blue Regular Fit Solid Culottes","Miss Chase","Women",949.00,855.86,"Blue"
1009000,"Alvaro Castagnino Yellow Pocket Square","Alvaro Castagnino","Men",284.00,259.77," Yellow"
10073771,"GIORDANO Mustard Brown Solid Handheld Bag","GIORDANO","Women",1196.00,1046.42," Brown"
10101253,"Soumya Grey Single Long Door Curtains","Soumya","Unisex",1310.00,1092.69," Grey"
10068529,"ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","ZHEIA","Women",1034.00,895.87,"Blue"
10099489,"Flying Machine Men Blue Skinny Fit Low-Rise Clean Look Stretchable Jeans","Flying Machine","Men",1149.00,1086.30,"Blue"
10065151,"SKULT by Shahid Kapoor Men Charcoal Grey Printed Knitted Regular Fit Joggers","SKULT by Shahid Kapoor","Men",1199.00,1066.22," Grey"
10080573,"TAYHAA Black Resin Face Statue","TAYHAA","Unisex",2100.00,1780.81," Black"
10068639,"GIORDANO Blue Solid Handheld Bag","GIORDANO","Women",1356.00,1253.34,"Blue"
10064459,"Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",594.00,560.36,"Blue"
10071793,"Campus Men Navy Mesh Running Shoes","Campus","Men",647.00,610.67," Navy"
1010450,"Belle Fille Grey Hooded Sweatshirt","Belle Fille","Women",679.00,618.29," Grey"
10099477,"Flying Machine Men Blue Micheal Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans","Flying Machine","Men",919.00,802.37,"Blue"
10089429,"Bodycare Women Pack of 2 Assorted Lightly Padded T-shirt Bras E6552RES","Bodycare","Women",820.00,704.53,"\N"
10074751,"Mochi Tan Brown Solid Handheld Bag","Mochi","Women",895.00,822.61," Brown"
10097155,"Soumya Lime Green Single Long Door Curtain","Soumya","Unisex",825.00,705.20," Green"
10092465,"Schwarzkopf PROFESSIONAL Unisex Bonacure Q10+ Time Restore Hair Treatment Masque 200 ml","Schwarzkopf PROFESSIONAL","Unisex",906.00,815.21,"\N"
10092137,"Ecko Unltd Men Blue Super Slim Fit Mid-Rise Clean Look Stretchable Jeans","Ecko Unltd","Men",1299.00,1212.13,"Blue"
10101259,"Soumya Brown Single Long Door Curtain","Soumya","Unisex",1310.00,1092.42," Brown"
10071787,"Campus Men Navy Blue Mesh Running Shoes","Campus","Men",1295.00,1222.22,"Blue"
10072929,"PERFKT-U Women Pink & Blue Printed Regular Fit Capris","PERFKT-U","Women",495.00,465.50,"Blue"
10101211,"VRINDA Yellow Single Door Curtain","VRINDA","Unisex",749.00,655.74," Yellow"
10063923,"Puma Men Grey Solid Jacket","Puma","Men",1349.00,1237.64," Grey"
10064843,"INVICTUS Men Red Slim Fit Solid Formal Shirt","INVICTUS","Men",1299.00,1124.60," Red"
10074387,"Kazo Women Black Solid Top","Kazo","Women",845.00,738.33," Black"
10075815,"Zeal Men Maroon Standard Slim Fit Printed Casual Shirt","Zeal","Men",909.00,810.86," Maroon"
10075833,"Organic Harvest Unisex Sulphate Free Skin Lightening Face Wash 100g","Organic Harvest","Unisex",167.00,155.24,"\N"
10080399,"Vishudh Women Peach-Coloured & Gold-Toned Printed Straight Kurta","Vishudh","Women",412.00,352.42," Red"
10089225,"WITH Men White Slim Fit Solid Casual Shirt","WITH","Men",559.00,479.09," White"
10074597,"Vishudh Women Rust Printed High-Low Top","Vishudh","Women",1299.00,1107.99,"\N"
10098765,"OBSESSIONS Set of 2 Yellow Bath Rug","OBSESSIONS","Unisex",1345.00,1188.31," Yellow"
10072357,"Metro Women Black Solid Open Toe Flats","Metro","Women",774.00,650.07," Black"
10092073,"Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans","Roadster","Men",599.00,548.32,"Blue"
10080607,"Vishudh Women Off-White & Red Solid Kurta with Palazzos & Dupatta","Vishudh","Women",1999.00,1723.93," Red"
10095311,"HERE&NOW Women Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans","HERE&NOW","Women",1299.00,1211.49,"Blue"
10091351,"SOJANYA Men Grey & Gold-Toned Self Design Kurta with Churidar","SOJANYA","Men",1349.00,1131.21," Grey"
10064575,"HERE&NOW Women Magenta Solid Cardigan","HERE&NOW","Women",449.00,393.19," Magenta"
10096329,"Cortina Multicoloured Geometric 120 TC Cotton 1 Queen Bedsheet with 2 Pillow Covers","Cortina","Unisex",902.00,796.69," Red"
10080407,"Vishudh Women White Embroidered Kurta with Palazzos","Vishudh","Women",1999.00,1720.49," Red"
10088875,"DressBerry Set of 2 Body Mists","DressBerry","Women",740.00,620.14,"\N"
10075845,"Organic Harvest Unisex Age Reversal Cream 15 g","Organic Harvest","Unisex",468.00,407.24,"\N"
10089607,"Blue Giraffe Boys Red Regular Fit Solid Casual Shirt With Tie","Blue Giraffe","Boys",679.00,625.70,"Blue"
10101727,"plusS Women Blue Solid Jegging","plusS","Women",1575.00,1357.00,"Blue"
10073627,"ELLE Brown Colourblocked Shoulder Bag","ELLE","Women",1257.00,1102.77," Brown"
10075453,"Vishudh Women Black Printed A-Line Top","Vishudh","Women",379.00,350.58," Black"
10072629,"Style Quotient Women Blue Self Design Top","Style Quotient","Women",434.00,364.29,"Blue"
10080175,"DressBerry Women Pack of 2 Solid Shoe Liners","DressBerry","Women",329.00,309.18,"\N"
10071507,"Friskers Men Blue Printed Round Neck T-shirt","Friskers","Men",610.00,542.60,"Blue"
10075843,"Organic Harvest Unisex Sulphate Free Skin Lightening Face Wash 50g","Organic Harvest","Unisex",90.00,85.48,"\N"
10099517,"Flying Machine Men Navy Blue Slim Fit Printed Casual Shirt","Flying Machine","Men",1044.00,948.21,"Blue"
